Trip_ID,Customer_ID,Date,Day_of_Week,Direction,Departure_Time,Arrival_Time,Duration_min,traffic_conditions
TRIP5048,JR01,12-03-2025,Wednesday,1,19:57,20:14,17.2,light
TRIP5049,JM01,12-03-2025,Wednesday,0,09:24,09:37,13.3,light
TRIP5050,JM01,12-03-2025,Wednesday,1,16:43,16:59,16.6,light
TRIP5051,BE01,12-03-2025,Wednesday,0,08:09,08:15,6.1,normal
TRIP5052,BE01,12-03-2025,Wednesday,1,16:48,16:53,5,light
TRIP5053,BP01,12-03-2025,Wednesday,0,08:41,08:47,6.6,normal
TRIP5054,BP01,12-03-2025,Wednesday,1,17:27,17:32,5.2,light
TRIP5055,BC01,12-03-2025,Wednesday,0,08:04,08:08,4.4,light
TRIP5056,BC01,12-03-2025,Wednesday,1,18:07,18:12,5.8,moderate
TRIP5057,BM01,12-03-2025,Wednesday,0,08:49,09:25,36,normal
TRIP5058,BM01,12-03-2025,Wednesday,1,20:09,20:38,29.5,light
TRIP5059,KS01,12-03-2025,Wednesday,0,07:27,08:03,36.4,light
TRIP5060,KS01,12-03-2025,Wednesday,1,18:25,19:12,47.1,normal
TRIP5061,KM01,12-03-2025,Wednesday,0,09:52,10:18,26.4,light
TRIP5062,KM01,12-03-2025,Wednesday,1,20:56,21:18,22.3,light
TRIP5063,KB01,12-03-2025,Wednesday,0,09:13,09:24,11.3,light
TRIP5064,KB01,12-03-2025,Wednesday,1,17:47,18:03,16.8,moderate
TRIP5065,KO01,12-03-2025,Wednesday,0,09:46,10:03,17.9,light
TRIP5066,KO01,12-03-2025,Wednesday,1,16:02,16:22,20.2,light
TRIP5067,EE01,13-03-2025,Thursday,0,10:45,11:03,18.5,normal
TRIP5068,EE01,13-03-2025,Thursday,1,19:02,19:21,19.2,light
TRIP5069,EC01,13-03-2025,Thursday,0,08:27,08:54,27.4,moderate
TRIP5070,EC01,13-03-2025,Thursday,1,17:25,17:46,21.3,normal
TRIP5071,MM01,13-03-2025,Thursday,0,08:58,09:21,23.1,light
TRIP5072,MM01,13-03-2025,Thursday,1,19:46,20:06,20.8,light
TRIP5073,MB01,13-03-2025,Thursday,0,07:01,07:15,14.8,light
TRIP5074,MB01,13-03-2025,Thursday,1,16:23,16:37,14.8,light
TRIP5075,MS01,13-03-2025,Thursday,0,08:27,09:33,66.8,moderate
TRIP5076,MS01,13-03-2025,Thursday,1,17:16,18:07,51.8,light
TRIP5077,AC01,13-03-2025,Thursday,0,08:56,09:34,38.3,light
TRIP5078,AC01,13-03-2025,Thursday,1,16:59,17:30,31.8,light
TRIP5079,AE01,13-03-2025,Thursday,0,08:40,09:23,43.1,normal
TRIP5080,AE01,13-03-2025,Thursday,1,19:36,20:08,32.4,light
TRIP5081,AM01,13-03-2025,Thursday,0,10:44,11:54,70.7,normal
TRIP5082,AM01,13-03-2025,Thursday,1,17:22,18:31,70,light
TRIP5083,MI01,13-03-2025,Thursday,0,08:05,08:13,8.4,normal
TRIP5084,MI01,13-03-2025,Thursday,1,20:53,21:00,7.9,light
TRIP5085,MG01,13-03-2025,Thursday,0,08:11,09:03,52.2,normal
TRIP5086,MG01,13-03-2025,Thursday,1,17:42,18:39,57.9,moderate
TRIP5087,MO01,13-03-2025,Thursday,0,08:11,08:46,35.6,normal
TRIP5088,MO01,13-03-2025,Thursday,1,19:13,19:42,29.1,light
TRIP5089,IR01,13-03-2025,Thursday,0,08:10,08:27,17.9,normal
TRIP5090,IR01,13-03-2025,Thursday,1,18:10,18:32,22.9,moderate
TRIP5091,IG01,13-03-2025,Thursday,0,08:02,08:35,33.7,light
TRIP5092,IG01,13-03-2025,Thursday,1,18:03,18:45,42.6,heavy
TRIP5093,SR01,13-03-2025,Thursday,0,07:37,07:46,9.3,light
TRIP5094,SR01,13-03-2025,Thursday,1,18:40,18:51,11.6,light
TRIP5095,SO01,13-03-2025,Thursday,0,07:15,07:45,30.9,light
TRIP5096,SO01,13-03-2025,Thursday,1,18:48,19:18,31,light
TRIP5097,JC01,13-03-2025,Thursday,0,09:33,09:51,18.9,light
TRIP5098,JC01,13-03-2025,Thursday,1,17:43,18:11,28.1,moderate
TRIP5099,JP01,13-03-2025,Thursday,0,09:25,09:39,14.2,light
TRIP5100,JP01,13-03-2025,Thursday,1,19:28,19:48,20.5,light
TRIP5101,JE01,13-03-2025,Thursday,0,08:45,09:10,25.9,normal
TRIP5102,JE01,13-03-2025,Thursday,1,19:40,20:01,21.2,light
TRIP5103,BG01,13-03-2025,Thursday,0,09:14,09:26,12.7,light
TRIP5104,BG01,13-03-2025,Thursday,1,16:05,16:19,14.5,light
TRIP5105,BS01,13-03-2025,Thursday,0,07:37,07:47,10,light
TRIP5106,BS01,13-03-2025,Thursday,1,19:24,19:37,13.8,light
TRIP5107,BB01,13-03-2025,Thursday,0,09:35,09:57,23,light
TRIP5108,BB01,13-03-2025,Thursday,1,19:26,19:49,23.3,light
TRIP5109,RR01,13-03-2025,Thursday,0,08:12,08:35,23.4,normal
TRIP5110,RR01,13-03-2025,Thursday,1,19:34,19:51,17.6,light
TRIP5111,RM01,13-03-2025,Thursday,0,08:48,09:05,17,normal
TRIP5112,RM01,13-03-2025,Thursday,1,17:00,17:11,11.6,light
TRIP5113,CO01,13-03-2025,Thursday,0,08:54,09:23,29.2,normal
TRIP5114,CO01,13-03-2025,Thursday,1,17:31,18:08,37.1,normal
TRIP5115,CP01,13-03-2025,Thursday,0,08:40,08:54,14.3,normal
TRIP5116,CP01,13-03-2025,Thursday,1,20:15,20:25,10.7,light
TRIP5117,CE01,13-03-2025,Thursday,0,07:17,07:30,13.6,light
TRIP5118,CE01,13-03-2025,Thursday,1,20:10,20:21,11.3,light
TRIP5119,CB01,13-03-2025,Thursday,0,10:05,10:50,45.3,normal
TRIP5120,CB01,13-03-2025,Thursday,1,17:31,18:16,45.2,normal
TRIP5121,CI01,13-03-2025,Thursday,0,07:57,08:36,39.8,light
TRIP5122,CI01,13-03-2025,Thursday,1,19:44,20:20,36.2,light
TRIP5123,CG01,13-03-2025,Thursday,0,10:23,11:12,49.1,normal
TRIP5124,CG01,13-03-2025,Thursday,1,17:16,18:06,50.6,light
TRIP5125,AI01,13-03-2025,Thursday,0,09:59,10:20,21.5,light
TRIP5126,AI01,13-03-2025,Thursday,1,20:58,21:16,18.6,light
TRIP5127,AS01,13-03-2025,Thursday,0,09:25,09:52,27.2,light
TRIP5128,AS01,13-03-2025,Thursday,1,20:19,20:49,30.2,light
TRIP5129,AR01,13-03-2025,Thursday,0,09:15,09:36,21.5,light
TRIP5130,AR01,13-03-2025,Thursday,1,18:26,18:59,33.8,normal
TRIP5131,HB01,13-03-2025,Thursday,0,08:40,08:56,16.2,normal
TRIP5132,HB01,13-03-2025,Thursday,1,17:52,18:12,20.2,moderate
TRIP5133,HM01,13-03-2025,Thursday,0,08:05,08:33,28.5,normal
TRIP5134,HM01,13-03-2025,Thursday,1,20:57,21:22,25.7,light
TRIP5135,HE01,13-03-2025,Thursday,0,08:57,09:04,7.8,light
TRIP5136,HE01,13-03-2025,Thursday,1,17:53,18:03,10.9,heavy
TRIP5137,HP01,13-03-2025,Thursday,0,07:57,08:04,7.2,light
TRIP5138,HP01,13-03-2025,Thursday,1,17:01,17:06,6,light
TRIP5139,JG01,13-03-2025,Thursday,0,07:45,08:00,15.2,light
TRIP5140,JG01,13-03-2025,Thursday,1,17:35,18:00,25.2,normal
TRIP5141,JR01,13-03-2025,Thursday,0,08:40,09:01,21.8,normal
TRIP5142,JR01,13-03-2025,Thursday,1,18:31,18:50,19.6,normal
TRIP5143,JM01,13-03-2025,Thursday,0,07:35,07:48,13.2,light
TRIP5144,JM01,13-03-2025,Thursday,1,16:40,16:56,16.8,light
TRIP5145,BE01,13-03-2025,Thursday,0,07:34,07:37,3.9,light
TRIP5146,BE01,13-03-2025,Thursday,1,18:38,18:43,5.1,light
TRIP5147,BP01,13-03-2025,Thursday,0,07:45,07:49,4.5,light
TRIP5148,BP01,13-03-2025,Thursday,1,18:09,18:17,8,moderate
TRIP5149,BC01,13-03-2025,Thursday,0,07:44,07:47,3.3,light
TRIP5150,BC01,13-03-2025,Thursday,1,18:30,18:34,4.9,normal
TRIP5151,BM01,13-03-2025,Thursday,0,07:17,07:51,34.2,light
TRIP5152,BM01,13-03-2025,Thursday,1,18:34,19:15,41.2,normal
TRIP5153,KS01,13-03-2025,Thursday,0,07:11,07:46,35.6,light
TRIP5154,KS01,13-03-2025,Thursday,1,16:24,17:03,39.2,light
TRIP5155,KM01,13-03-2025,Thursday,0,08:46,09:16,30.6,normal
TRIP5156,KM01,13-03-2025,Thursday,1,19:38,20:03,25.2,light
TRIP5157,KB01,13-03-2025,Thursday,0,08:11,08:24,13.5,normal
TRIP5158,KB01,13-03-2025,Thursday,1,19:32,19:44,12,light
TRIP5159,KO01,13-03-2025,Thursday,0,08:12,08:32,20.5,normal
TRIP5160,KO01,13-03-2025,Thursday,1,20:22,20:39,17.4,light
TRIP5161,EE01,14-03-2025,Friday,0,08:59,09:17,18.7,light
TRIP5162,EE01,14-03-2025,Friday,1,19:33,19:52,19.9,light
TRIP5163,EC01,14-03-2025,Friday,0,09:52,10:12,20.5,light
TRIP5164,EC01,14-03-2025,Friday,1,18:38,18:56,18.9,light
TRIP5165,MM01,14-03-2025,Friday,0,08:31,08:57,26.1,normal
TRIP5166,MM01,14-03-2025,Friday,1,18:41,18:59,18.7,light
TRIP5167,MB01,14-03-2025,Friday,0,08:44,08:59,15.7,normal
TRIP5168,MB01,14-03-2025,Friday,1,19:32,19:45,13.1,light
TRIP5169,MS01,14-03-2025,Friday,0,09:24,09:54,30.1,light
TRIP5170,MS01,14-03-2025,Friday,1,17:33,18:56,83.9,heavy
TRIP5171,AC01,14-03-2025,Friday,0,08:31,09:12,41.8,normal
TRIP5172,AC01,14-03-2025,Friday,1,19:21,19:54,33.7,light
TRIP5173,AE01,14-03-2025,Friday,0,07:00,07:32,32.7,light
TRIP5174,AE01,14-03-2025,Friday,1,19:21,19:54,33.6,light
TRIP5175,AM01,14-03-2025,Friday,0,08:19,09:25,66.7,normal
TRIP5176,AM01,14-03-2025,Friday,1,18:43,19:49,66.7,light
TRIP5177,MI01,14-03-2025,Friday,0,07:55,08:03,8.1,light
TRIP5178,MI01,14-03-2025,Friday,1,16:25,16:33,8.5,light
TRIP5179,MG01,14-03-2025,Friday,0,09:21,09:52,31.3,light
TRIP5180,MG01,14-03-2025,Friday,1,19:37,20:20,43.9,light
TRIP5181,MO01,14-03-2025,Friday,0,07:24,07:54,30.4,light
TRIP5182,MO01,14-03-2025,Friday,1,17:04,17:47,43.9,moderate
TRIP5183,IR01,14-03-2025,Friday,0,07:53,08:06,13.9,light
TRIP5184,IR01,14-03-2025,Friday,1,17:11,17:30,19.8,heavy
TRIP5185,IS01,14-03-2025,Friday,0,07:45,08:09,24.3,light
TRIP5186,IS01,14-03-2025,Friday,1,17:52,18:40,48.5,moderate
TRIP5187,IG01,14-03-2025,Friday,0,08:06,08:39,33.5,light
TRIP5188,IG01,14-03-2025,Friday,1,16:27,16:56,29.9,normal
TRIP5189,SR01,14-03-2025,Friday,0,09:18,09:25,8,light
TRIP5190,SR01,14-03-2025,Friday,1,18:16,18:30,14.2,normal
TRIP5191,SM01,14-03-2025,Friday,0,07:00,07:26,26.8,light
TRIP5192,SM01,14-03-2025,Friday,1,18:31,19:00,29.3,normal
TRIP5193,SO01,14-03-2025,Friday,0,07:48,08:14,26.9,light
TRIP5194,SO01,14-03-2025,Friday,1,17:26,18:15,49.2,heavy
TRIP5195,JC01,14-03-2025,Friday,0,08:59,09:17,18.7,light
TRIP5196,JC01,14-03-2025,Friday,1,19:53,20:11,18.7,light
TRIP5197,JP01,14-03-2025,Friday,0,10:33,10:55,22.5,normal
TRIP5198,JP01,14-03-2025,Friday,1,18:59,19:17,18.4,light
TRIP5199,JE01,14-03-2025,Friday,0,08:20,08:44,24,normal
TRIP5200,JE01,14-03-2025,Friday,1,20:16,20:35,19.5,light
TRIP5201,BG01,14-03-2025,Friday,0,09:05,09:17,12.5,light
TRIP5202,BG01,14-03-2025,Friday,1,20:46,20:58,12.8,light
TRIP5203,BS01,14-03-2025,Friday,0,08:38,08:54,16,normal
TRIP5204,BS01,14-03-2025,Friday,1,19:01,19:13,12.5,light
TRIP5205,BB01,14-03-2025,Friday,0,07:08,07:29,21.9,light
TRIP5206,BB01,14-03-2025,Friday,1,19:11,19:30,19.9,light
TRIP5207,RI01,14-03-2025,Friday,0,08:02,08:13,11.9,light
TRIP5208,RI01,14-03-2025,Friday,1,17:28,17:46,18.4,heavy
TRIP5209,RR01,14-03-2025,Friday,0,08:33,08:57,24,normal
TRIP5210,RR01,14-03-2025,Friday,1,17:55,18:22,27.8,moderate
TRIP5211,CO01,14-03-2025,Friday,0,08:13,08:44,31.5,normal
TRIP5212,CO01,14-03-2025,Friday,1,17:46,18:27,41.8,heavy
TRIP5213,CP01,14-03-2025,Friday,0,10:26,10:39,13.5,normal
TRIP5214,CP01,14-03-2025,Friday,1,19:26,19:38,12.3,light
TRIP5215,CE01,14-03-2025,Friday,0,09:19,09:29,10.9,light
TRIP5216,CE01,14-03-2025,Friday,1,18:19,18:36,17.1,normal
TRIP5217,CI01,14-03-2025,Friday,0,09:36,10:12,36.8,light
TRIP5218,CI01,14-03-2025,Friday,1,19:34,20:09,35.1,light
TRIP5219,CG01,14-03-2025,Friday,0,07:08,07:53,45.9,light
TRIP5220,CG01,14-03-2025,Friday,1,18:42,19:30,48.8,light
TRIP5221,AI01,14-03-2025,Friday,0,08:52,09:11,19.7,light
TRIP5222,AI01,14-03-2025,Friday,1,19:09,19:29,20.3,light
TRIP5223,AS01,14-03-2025,Friday,0,07:19,07:55,36.6,light
TRIP5224,AS01,14-03-2025,Friday,1,19:25,20:01,36.6,light
TRIP5225,AR01,14-03-2025,Friday,0,08:37,09:08,31.7,normal
TRIP5226,AR01,14-03-2025,Friday,1,16:30,16:57,27.8,normal
TRIP5227,HB01,14-03-2025,Friday,0,08:15,08:30,15.3,normal
TRIP5228,HB01,14-03-2025,Friday,1,19:42,19:55,13.8,light
TRIP5229,HM01,14-03-2025,Friday,0,08:14,08:45,31.2,normal
TRIP5230,HM01,14-03-2025,Friday,1,17:03,17:43,40.5,moderate
TRIP5231,HE01,14-03-2025,Friday,0,08:11,08:17,6.9,light
TRIP5232,HE01,14-03-2025,Friday,1,19:15,19:22,7.1,light
TRIP5233,HP01,14-03-2025,Friday,0,07:41,07:46,5.8,light
TRIP5234,HP01,14-03-2025,Friday,1,17:41,17:52,11.7,heavy
TRIP5235,JG01,14-03-2025,Friday,0,09:48,10:05,17.9,light
TRIP5236,JG01,14-03-2025,Friday,1,19:16,19:32,16.9,light
TRIP5237,JR01,14-03-2025,Friday,0,10:11,10:30,19.8,normal
TRIP5238,JR01,14-03-2025,Friday,1,18:24,18:43,19.7,normal
TRIP5239,JM01,14-03-2025,Friday,0,08:43,09:03,20.6,normal
TRIP5240,JM01,14-03-2025,Friday,1,19:48,20:04,16.8,light
TRIP5241,BE01,14-03-2025,Friday,0,09:09,09:13,4.8,light
TRIP5242,BE01,14-03-2025,Friday,1,18:30,18:35,5.5,normal
TRIP5243,BP01,14-03-2025,Friday,0,08:48,08:53,5.9,normal
TRIP5244,BP01,14-03-2025,Friday,1,17:46,17:54,8.1,heavy
TRIP5245,BC01,14-03-2025,Friday,0,07:39,07:41,2.8,light
TRIP5246,BC01,14-03-2025,Friday,1,16:39,16:43,4.6,normal
TRIP5247,BM01,14-03-2025,Friday,0,08:15,08:50,35.9,normal
TRIP5248,BM01,14-03-2025,Friday,1,16:31,17:13,42,normal
TRIP5249,KS01,14-03-2025,Friday,0,09:01,09:35,34.1,light
TRIP5250,KS01,14-03-2025,Friday,1,19:53,20:30,37.4,light
TRIP5251,KM01,14-03-2025,Friday,0,09:24,09:41,18,light
TRIP5252,KM01,14-03-2025,Friday,1,17:52,18:33,41.3,moderate
TRIP5253,KB01,14-03-2025,Friday,0,08:14,08:29,15,normal
TRIP5254,KB01,14-03-2025,Friday,1,18:16,18:31,15.3,normal
TRIP5255,KO01,14-03-2025,Friday,0,07:53,08:10,17.7,light
TRIP5256,KO01,14-03-2025,Friday,1,17:11,17:39,28.2,heavy
TRIP5257,EE01,15-03-2025,Saturday,0,09:23,09:40,17,light
TRIP5258,EE01,15-03-2025,Saturday,1,15:48,16:07,19.5,normal
TRIP5259,MB01,15-03-2025,Saturday,0,09:32,09:46,14.7,light
TRIP5260,MB01,15-03-2025,Saturday,1,16:46,17:01,15.6,normal
TRIP5261,MS01,15-03-2025,Saturday,0,10:04,10:36,32.6,light
TRIP5262,MS01,15-03-2025,Saturday,1,16:56,17:53,57.5,normal
TRIP5263,AE01,15-03-2025,Saturday,0,11:13,11:50,37.3,light
TRIP5264,AE01,15-03-2025,Saturday,1,18:49,19:20,31.3,light
TRIP5265,IR01,15-03-2025,Saturday,0,09:32,09:46,14.3,light
TRIP5266,IR01,15-03-2025,Saturday,1,16:46,17:01,15.4,normal
TRIP5267,SR01,15-03-2025,Saturday,0,11:42,11:51,9.3,light
TRIP5268,SR01,15-03-2025,Saturday,1,15:02,15:15,13.2,normal
TRIP5269,SM01,15-03-2025,Saturday,0,10:37,11:02,25.9,light
TRIP5270,SM01,15-03-2025,Saturday,1,16:23,16:46,23.1,light
TRIP5271,JC01,15-03-2025,Saturday,0,11:07,11:28,21.2,normal
TRIP5272,JC01,15-03-2025,Saturday,1,18:11,18:28,18,light
TRIP5273,BB01,15-03-2025,Saturday,0,09:44,10:05,21.9,light
TRIP5274,BB01,15-03-2025,Saturday,1,16:34,16:54,20,light
TRIP5275,HP01,15-03-2025,Saturday,0,09:27,09:34,7.5,light
TRIP5276,HP01,15-03-2025,Saturday,1,17:52,17:57,5.7,light
TRIP5277,JG01,15-03-2025,Saturday,0,09:24,09:41,17.4,light
TRIP5278,JG01,15-03-2025,Saturday,1,15:32,15:52,20.6,normal
TRIP5279,BC01,15-03-2025,Saturday,0,09:15,09:18,3.7,light
TRIP5280,BC01,15-03-2025,Saturday,1,15:55,15:59,4.3,normal
TRIP5281,KB01,15-03-2025,Saturday,0,12:11,12:24,13.1,normal
TRIP5282,KB01,15-03-2025,Saturday,1,17:47,17:56,9.2,light
TRIP5283,EC01,16-03-2025,Sunday,0,12:04,12:26,22.2,light
TRIP5284,EC01,16-03-2025,Sunday,1,16:25,16:45,21,light
TRIP5285,MM01,16-03-2025,Sunday,0,10:01,10:24,23.6,normal
TRIP5286,MB01,16-03-2025,Sunday,0,11:42,11:56,14.2,light
TRIP5287,MB01,16-03-2025,Sunday,1,17:31,17:44,13.5,light
TRIP5288,MS01,16-03-2025,Sunday,0,10:06,10:58,52.3,normal
TRIP5289,MS01,16-03-2025,Sunday,1,17:42,18:29,47.2,light
TRIP5290,MI01,16-03-2025,Sunday,0,11:28,11:34,7,light
TRIP5291,MI01,16-03-2025,Sunday,1,18:13,18:20,7.9,light
TRIP5292,IG01,16-03-2025,Sunday,0,09:37,10:09,32.8,light
TRIP5293,IG01,16-03-2025,Sunday,1,15:42,16:13,31.2,normal
TRIP5294,SM01,16-03-2025,Sunday,0,12:47,13:04,17.9,light
TRIP5295,SM01,16-03-2025,Sunday,1,15:33,15:58,25.6,normal
TRIP5296,RM01,16-03-2025,Sunday,0,10:09,10:24,15.2,normal
TRIP5297,RM01,16-03-2025,Sunday,1,17:48,18:03,15.8,light
TRIP5298,AR01,16-03-2025,Sunday,0,11:15,11:32,17.1,light
TRIP5299,AR01,16-03-2025,Sunday,1,15:13,15:37,24.9,normal
TRIP5300,HB01,16-03-2025,Sunday,0,10:22,10:35,13.9,normal
TRIP5301,HB01,16-03-2025,Sunday,1,17:18,17:27,9.6,light
TRIP5302,HM01,16-03-2025,Sunday,0,09:21,09:49,28.8,light
TRIP5303,HM01,16-03-2025,Sunday,1,15:37,16:06,29.5,normal
TRIP5304,HP01,16-03-2025,Sunday,0,11:29,11:35,6.1,light
TRIP5305,HP01,16-03-2025,Sunday,1,15:44,15:52,8.8,normal
TRIP5306,JG01,16-03-2025,Sunday,0,11:19,11:33,14.5,light
TRIP5307,JG01,16-03-2025,Sunday,1,16:28,16:45,17.4,light
TRIP5308,JM01,16-03-2025,Sunday,0,10:56,11:14,18.5,normal
TRIP5309,JM01,16-03-2025,Sunday,1,15:58,16:19,21.7,normal
TRIP5310,BE01,16-03-2025,Sunday,0,10:36,10:42,6.2,normal
TRIP5311,BE01,16-03-2025,Sunday,1,16:42,16:47,5.5,light
TRIP5312,BP01,16-03-2025,Sunday,0,09:42,09:47,5,light
TRIP5313,BP01,16-03-2025,Sunday,1,17:56,18:01,5.7,normal
TRIP5314,KB01,16-03-2025,Sunday,0,09:51,10:03,12.5,light
TRIP5315,KB01,16-03-2025,Sunday,1,16:06,16:18,12.6,light
TRIP5316,EE01,17-03-2025,Monday,0,09:52,10:09,17,light
TRIP5317,EE01,17-03-2025,Monday,1,20:07,20:23,17,light
TRIP5318,EC01,17-03-2025,Monday,0,08:06,08:29,23.7,normal
TRIP5319,EC01,17-03-2025,Monday,1,19:26,19:44,18.3,light
TRIP5320,MM01,17-03-2025,Monday,0,08:38,09:06,28.6,moderate
TRIP5321,MM01,17-03-2025,Monday,1,17:03,17:18,15.2,light
TRIP5322,MB01,17-03-2025,Monday,0,07:52,08:06,14.8,light
TRIP5323,MB01,17-03-2025,Monday,1,16:07,16:20,13.3,light
TRIP5324,MS01,17-03-2025,Monday,0,07:34,08:09,35.6,light
TRIP5325,MS01,17-03-2025,Monday,1,18:05,19:11,66.3,heavy
TRIP5326,AC01,17-03-2025,Monday,0,07:04,07:38,34.5,light
TRIP5327,AC01,17-03-2025,Monday,1,18:03,18:52,49.5,heavy
TRIP5328,AE01,17-03-2025,Monday,0,08:04,08:42,38.1,normal
TRIP5329,AE01,17-03-2025,Monday,1,20:31,21:02,31.4,light
TRIP5330,AM01,17-03-2025,Monday,0,08:23,09:47,84.3,moderate
TRIP5331,AM01,17-03-2025,Monday,1,19:19,20:19,60,light
TRIP5332,MI01,17-03-2025,Monday,0,08:36,08:47,11.4,moderate
TRIP5333,MI01,17-03-2025,Monday,1,20:28,20:34,6.9,light
TRIP5334,MG01,17-03-2025,Monday,0,08:28,09:24,57,moderate
TRIP5335,MG01,17-03-2025,Monday,1,16:05,16:47,42.9,light
TRIP5336,MO01,17-03-2025,Monday,0,07:47,08:13,26.8,light
TRIP5337,MO01,17-03-2025,Monday,1,16:43,17:13,31,light
TRIP5338,IR01,17-03-2025,Monday,0,07:51,08:06,15.2,light
TRIP5339,IR01,17-03-2025,Monday,1,18:20,18:39,19.3,moderate
TRIP5340,IS01,17-03-2025,Monday,0,08:07,08:42,35.2,normal
TRIP5341,IS01,17-03-2025,Monday,1,18:28,19:07,39.4,normal
TRIP5342,IG01,17-03-2025,Monday,0,07:35,07:57,22.5,light
TRIP5343,IG01,17-03-2025,Monday,1,17:16,17:46,30.7,light
TRIP5344,SR01,17-03-2025,Monday,0,07:55,08:06,11.7,light
TRIP5345,SR01,17-03-2025,Monday,1,18:14,18:28,14.5,moderate
TRIP5346,SM01,17-03-2025,Monday,0,08:12,08:42,30.1,normal
TRIP5347,SM01,17-03-2025,Monday,1,17:49,18:26,37.4,moderate
TRIP5348,SO01,17-03-2025,Monday,0,07:17,07:50,34,light
TRIP5349,SO01,17-03-2025,Monday,1,18:51,19:19,28.6,light
TRIP5350,JC01,17-03-2025,Monday,0,08:38,09:06,28.7,moderate
TRIP5351,JC01,17-03-2025,Monday,1,18:38,18:58,20.3,light
TRIP5352,JP01,17-03-2025,Monday,0,07:04,07:22,18.5,light
TRIP5353,JP01,17-03-2025,Monday,1,19:23,19:42,19.5,light
TRIP5354,JE01,17-03-2025,Monday,0,07:34,07:50,16.3,light
TRIP5355,JE01,17-03-2025,Monday,1,19:45,20:06,21.4,light
TRIP5356,BG01,17-03-2025,Monday,0,08:53,09:08,15.7,normal
TRIP5357,BG01,17-03-2025,Monday,1,16:26,16:39,13.5,light
TRIP5358,BS01,17-03-2025,Monday,0,08:17,08:36,19.1,moderate
TRIP5359,BS01,17-03-2025,Monday,1,17:56,18:16,20.6,heavy
TRIP5360,BB01,17-03-2025,Monday,0,07:41,08:01,20.4,light
TRIP5361,BB01,17-03-2025,Monday,1,18:55,19:13,18.9,light
TRIP5362,RI01,17-03-2025,Monday,0,07:42,07:52,10.8,light
TRIP5363,RI01,17-03-2025,Monday,1,17:53,18:09,16.9,heavy
TRIP5364,RR01,17-03-2025,Monday,0,09:49,10:06,17.4,light
TRIP5365,RR01,17-03-2025,Monday,1,19:31,19:48,17.9,light
TRIP5366,CO01,17-03-2025,Monday,0,07:15,07:44,29.8,light
TRIP5367,CO01,17-03-2025,Monday,1,17:46,18:25,40,moderate
TRIP5368,CP01,17-03-2025,Monday,0,07:18,07:29,11.1,light
TRIP5369,CP01,17-03-2025,Monday,1,18:31,18:45,14.8,normal
TRIP5370,CE01,17-03-2025,Monday,0,07:56,08:09,13.9,light
TRIP5371,CE01,17-03-2025,Monday,1,18:57,19:08,11.1,light
TRIP5372,CB01,17-03-2025,Monday,0,08:38,09:32,54.1,moderate
TRIP5373,CB01,17-03-2025,Monday,1,18:51,19:24,34,light
TRIP5374,CI01,17-03-2025,Monday,0,09:05,09:48,43.4,light
TRIP5375,CI01,17-03-2025,Monday,1,17:04,17:35,31.9,light
TRIP5376,CG01,17-03-2025,Monday,0,09:52,10:41,49.5,light
TRIP5377,CG01,17-03-2025,Monday,1,19:50,20:35,45.4,light
TRIP5378,AI01,17-03-2025,Monday,0,07:51,08:13,22.5,light
TRIP5379,AI01,17-03-2025,Monday,1,17:59,18:34,35.1,heavy
TRIP5380,AS01,17-03-2025,Monday,0,09:27,09:56,29.8,light
TRIP5381,AS01,17-03-2025,Monday,1,20:59,21:34,35.9,light
TRIP5382,AR01,17-03-2025,Monday,0,10:15,10:40,25.5,normal
TRIP5383,AR01,17-03-2025,Monday,1,16:35,16:57,22.8,light
TRIP5384,HB01,17-03-2025,Monday,0,08:20,08:39,19.8,moderate
TRIP5385,HB01,17-03-2025,Monday,1,17:45,18:04,19.3,moderate
TRIP5386,HM01,17-03-2025,Monday,0,10:48,11:20,32.4,normal
TRIP5387,HM01,17-03-2025,Monday,1,19:21,19:51,30.8,light
TRIP5388,HE01,17-03-2025,Monday,0,10:52,10:58,6.8,normal
TRIP5389,HE01,17-03-2025,Monday,1,18:04,18:15,11.1,heavy
TRIP5390,HP01,17-03-2025,Monday,0,07:36,07:42,6.6,light
TRIP5391,HP01,17-03-2025,Monday,1,17:37,17:47,10.1,normal
TRIP5392,JG01,17-03-2025,Monday,0,08:31,08:59,28.8,moderate
TRIP5393,JG01,17-03-2025,Monday,1,19:06,19:24,18.8,light
TRIP5394,JR01,17-03-2025,Monday,0,07:15,07:31,16.8,light
TRIP5395,JR01,17-03-2025,Monday,1,18:19,18:43,24.5,moderate
TRIP5396,JM01,17-03-2025,Monday,0,08:48,09:09,21.9,normal
TRIP5397,JM01,17-03-2025,Monday,1,17:21,17:40,19.6,light
TRIP5398,BE01,17-03-2025,Monday,0,10:59,11:04,5.2,normal
TRIP5399,BE01,17-03-2025,Monday,1,17:43,17:50,7.1,moderate
TRIP5400,BP01,17-03-2025,Monday,0,09:03,09:08,5.5,light
TRIP5401,BP01,17-03-2025,Monday,1,18:08,18:16,8,moderate
TRIP5402,BC01,17-03-2025,Monday,0,09:24,09:26,3,light
TRIP5403,BC01,17-03-2025,Monday,1,17:49,17:54,5.5,moderate
TRIP5404,BM01,17-03-2025,Monday,0,07:53,08:27,34.6,light
TRIP5405,BM01,17-03-2025,Monday,1,19:00,19:25,25,light
